,0
"('E4.C#5', 0.5)",0.715625601672305
"('G#4.C#4', 0.5)",0.7156347700121938
"('C#4.G#3', 0.5)",0.7156714433717486
"('C#5.E4', 0.25)",0.715689780051526
"('G#4.B3', 0.5)",0.7156989483914147
"('G#4.C#4', 0.25)",0.7161573653858495
"('C#4.B3', 0.25)",0.716203207085293
"('G#4.E5', 0.25)",0.7164415839223991
"('G#3.C#4', 0.25)",0.7169366742763887
"('C#4.G#4', 0.5)",0.7170833677146079
"('C#5.F#4', 0.25)",0.7171200410741627
"('C#5.G#4', 0.25)",0.7173034078719367
"('C#4.C#5', 0.25)",0.717505111349488
"('B4.G#3', 0.25)",0.7175417847090428
"('C#5.C#4', 0.25)",0.7175784580685977
"('C#4.A4', 0.25)",0.7176518047877072
"('C#5.A4', 0.25)",0.717688478147262
"('B4.E-5', 0.25)",0.7179268549843681
"('F#4.B4', 0.25)",0.7180918851023647
"('A4.F#4', 0.25)",0.7181835685012516
"('F#4.C#4', 0.25)",0.7182844202400273
"('F#4.E-4', 0.25)",0.7183210935995821
"('B4.F#4', 0.25)",0.7183577669591369
"('B4.B3', 0.25)",0.7183761036389142
"('B3.F#4', 0.25)",0.7184127769984691
"('E-5.F#5', 0.25)",0.7185594704366882
"('B4.F#5', 0.25)",0.718596143796243
"('E-5.B4', 0.25)",0.7186144804760204
"('B3.D4', 0.25)",0.7186786588552413
"('D4.B3', 0.25)",0.7188253522934605
"('B3.F#3', 1.25)",0.7189445407120135
"('A3.E3', 0.25)",0.7191737492092309
"('E4.C#4', 0.25)",0.7194304627261144
"('C#4.A3', 0.25)",0.7195771561643336
"('B3.G#3', 0.5)",0.7196046611839997
"('G#3.E3', 0.25)",0.7196688395632206
"('A3.F#3', 0.25)",0.7196963445828867
"('B3.G#3', 0.25)",0.719806364661551
"('F#4.D4', 0.25)",0.7199072164003266
"('E4.B3', 0.25)",0.720136424897544
"('D4.A3', 0.25)",0.720228108296431
"('A3.D4', 0.25)",0.7202556133160971
"('B3.F#3', 0.25)",0.7204023067543163
"('F#3.C#3', 0.25)",0.7204206434340936
"('G3.D3', 0.25)",0.720530663512758
"('F3.D3', 0.25)",0.7208057137094188
"('D3.F3', 0.25)",0.7209340704678605
"('F3.A3', 0.25)",0.7209524071476379
"('G3.B3', 0.25)",0.720979912167304
"('E3.G3', 0.25)",0.7211174372656344
"('E3.C#3', 0.25)",0.7211357739454117
"('B3.G3', 0.25)",0.7211724473049665
"('C4.A3', 0.25)",0.72121828900441
"('A3.C#4', 0.25)",0.7212916357235195
"('C4.G#3', 0.25)",0.7213283090830743
"('A3.F3', 0.25)",0.7213558141027404
"('E3.A3', 0.25)",0.7214016558021838
"('G#3.E-3', 0.25)",0.7214383291617387
"('C2', 0.5)",0.7251056651172172
"('G#2', 0.5)",0.7275627802073878
"('C2', 2.5)",0.72761779024672
"('D2', 0.5)",0.7299923902778924
"('D2', 2.5)",0.7301024103565568
"('B-1', 0.5)",0.7309825709858716
"('C6', 0.5)",0.7334305177361535
"('C3', 1.0)",0.7338522613710335
"('F2', 1.0)",0.7343015100255796
"('G2', 1.0)",0.7347415903402371
"('C2', 0.25)",0.7396191471610236
"('E-2', 0.5)",0.7412236066415455
"('B-1', 0.25)",0.7439649402682658
"('E-2', 0.25)",0.7482740600159531
"('B1', 0.25)",0.7531241118170735
"('B1', 0.5)",0.7534450037131779
"('E2', 0.25)",0.7560304755617903
"('A1', 0.25)",0.7606238138460272
"('A1', 0.5)",0.7606696555454706
"('D2', 0.25)",0.7745321854571795
"('G3', 1.25)",0.7745688588167343
"('G3', Fraction(1, 3))",0.7753756727269396
"('E-3', Fraction(1, 3))",0.775577376204491
"('F3', 1.25)",0.7756140495640458
"('F3', Fraction(1, 3))",0.7764483684939172
"('E-5', 0.75)",0.777236845724345
"('A4', Fraction(2, 3))",0.7776035793198929
"('G4', Fraction(2, 3))",0.7778236194772216
"('F#4', Fraction(1, 6))",0.7778602928367764
"('A5', 0.5)",0.7812800836152601
"('F2', Fraction(1, 3))",0.7818760257080254
"('F2.C3', Fraction(1, 3))",0.7820227191462445
"('C3', Fraction(1, 12))",0.7820593925057994
"('C3.G3', Fraction(1, 3))",0.7821327392249089
"('C3.G3', 0.5)",0.7822427593035732
"('G3.C3', Fraction(1, 3))",0.7822702643232393
"('G3.C3', 0.25)",0.7825269778401228
"('F2', Fraction(1, 12))",0.7825453145199002
"('F2.C3', 0.5)",0.7827836913570063
"('C3.F2', Fraction(1, 3))",0.7828020280367837
"('G3.C3', 0.5)",0.782820364716561
"('C3.G3', 0.25)",0.7830312365340011
"('F2.G2', 0.25)",0.7830495732137784
"('F2.C3', 0.25)",0.7830862465733333
"('B-2.F3', Fraction(1, 3))",0.7831137515929993
"('B-2', Fraction(1, 3))",0.7849749245904047
"('B-2.F3', 0.25)",0.7850299346297369
"('C3', Fraction(1, 6))",0.785057439649403
"('B3.G#4', 0.5)",0.7850757763291804
"('G#4.B4', 0.75)",0.7851216180286238
"('E4.G#4', 0.75)",0.7852133014275108
"('E4.B4', 0.75)",0.785295816486509
"('B3.G#4', 0.75)",0.7853141531662864
"('G#4.E5', 0.75)",0.7853599948657298
"('E4.E5', 0.75)",0.7854058365651733
"('G#4.C#5', 0.5)",0.7857267284612777
"('E4.C#5', 0.75)",0.785745065141055
"('C#4.G#4', 0.75)",0.785928431938829
"('G#3.C#4', 0.75)",0.7860017786579385
"('B3.C#4', 0.25)",0.7860384520174933
"('G#3.C#4', 0.5)",0.7860751253770482
"('G#4.C#5', 0.75)",0.7861851454557125
"('C4', Fraction(1, 3))",0.7869919593659178
"('G#3.B4', 0.25)",0.7870286327254726
"('G#4.B4', 0.5)",0.78704696940525
"('C#4.A4', 0.5)",0.7870653060850273
"('B4.E-5', 0.5)",0.7871019794445822
"('F#4.B4', 0.5)",0.7871569894839143
"('A4.C#5', 0.5)",0.7872119995232465
"('F#4.A4', 0.5)",0.7873036829221335
"('C#4.F#4', 0.25)",0.7873403562816883
"('B3.B4', 0.25)",0.7873586929614657
"('A4.C#5', 1.0)",0.787377029641243
"('F#4.A4', 1.0)",0.7873953663210204
"('C#4.G#4', 1.0)",0.7874045346609091
"('G#3.C#4', 1.0)",0.7874137030007978
"('E5', 0.5)",0.7961327942349481
"('G#5', 0.5)",0.7985165626060091
"('C#2', 0.5)",0.799515911653877
"('E-5', 1.5)",0.7996717734319849
"('B3', Fraction(1, 3))",0.8001118537466424
"('B-3', Fraction(1, 3))",0.8008544892776268
"('A3', Fraction(1, 3))",0.8021838985614878
"('G#3', Fraction(1, 3))",0.802963207452027
"('F#2', 0.5)",0.8037333480026775
"('A6', 0.25)",0.8059429179158533
"('G#4', 2.0)",0.8063096515114011
"('E-4', 2.0)",0.8066672167670602
"('E-5', Fraction(1, 3))",0.8074740306772655
"('G#5', Fraction(1, 3))",0.8079966260509213
"('C6', Fraction(1, 3))",0.808730093242017
"('C#6', Fraction(1, 3))",0.8093535403544483
"('E-6', Fraction(1, 3))",0.8096285905511091
"('B6', 0.25)",0.8102428693236517
"('G#6', 0.25)",0.8111230299529666
"('E-6', 0.25)",0.8131767380880346
"('C#6', 0.25)",0.8152121095433251
"('C#5', 1.0)",0.8164039937288556
"('F#3', 0.75)",0.8165690238468521
"('E-3', 0.75)",0.8166607072457391
"('E3', 0.75)",0.8177609080323827
"('G#3', 1.25)",0.81777924471216
"('E5', 0.75)",0.8192186740746853
"('C#4', 0.75)",0.8194845559314575
"('B5', 0.75)",0.819649586049454
"('F#4', 0.75)",0.8201996864427759
"('G#5', 0.75)",0.8207222818164316
"('C#5', 0.75)",0.8211440254513116
"('F#5', 1.5)",0.8213457289288629
"('C#5', 1.5)",0.8216299474654125
"('E3.B3', 0.25)",0.8217766409036317
"('G3', 0.75)",0.8221433744991795
"('G4', 0.75)",0.823940369117364
"('E-4', 1.25)",0.8239770424769188
"('C5', Fraction(1, 3))",0.8250130648843416
"('G#4', Fraction(1, 3))",0.8262141174097608
"('B-4', Fraction(1, 3))",0.8273051498565157
"('E-4', Fraction(1, 3))",0.8277085568116184
"('B-5', 0.5)",0.8294322047106932
"('B-5', 1.0)",0.8295972348286897
"('E4', 1.25)",0.8296980865674654
"('G4', 2.0)",0.830431553758561
"('D4', 1.25)",0.8305690788568915
"('F5', Fraction(1, 3))",0.8311925259693228
"('G5', 1.75)",0.8312658726884323
"('C#4.D4', 0.25)",0.8312842093682097
"('D5.E5', 0.25)",0.831815973081754
"('C#5.D5', 0.25)",0.8320360132390827
"('A5.C#6', 0.25)",0.8320451815789714
"('E5.A4', 0.25)",0.8320818549385263
"('A4.E4', 0.25)",0.832210211696968
"('B4', Fraction(2, 3))",0.8322835584160775
"('C#5', Fraction(2, 3))",0.8323385684554097
"('C#5', 3.0)",0.8323660734750757
"('E4', 3.0)",0.8326594603515141
"('C#4', 3.0)",0.8328061537897332
"('F#5', 1.0)",0.833264570784168
"('F#3', 4.0)",0.8333929275426097
"('C3', 4.0)",0.8335762943403837
"('F#4', Fraction(10, 3))",0.8336313043797159
"('E4', Fraction(1, 3))",0.834383108250589
"('E-4', 4.0)",0.83486903026469
"('A3', 4.0)",0.8349607136635769
"('E-5', 4.0)",0.8351257437815734
"('B-3', 4.0)",0.8352999422394587
"('E-5', Fraction(10, 3))",0.835318278919236
"('G3', 4.0)",0.8356666758350065
"('E-4', Fraction(10, 3))",0.8357216858743387
"('D4', Fraction(1, 3))",0.8366201831834309
"('C4', 4.0)",0.836858560020537
"('A3', Fraction(10, 3))",0.8368768967003144
"('F#3', 3.0)",0.8369227383997578
"('E-3', 4.0)",0.8370419268183109
"('E5', 1.75)",0.8372803036554171
"('C3', 0.75)",0.8380779492257336
"('C5', 1.25)",0.8382063059841753
"('G#5', 1.5)",0.8383163260628397
"('F#6', 0.5)",0.8388389214364954
"('B-5', 0.25)",0.8403883708776851
"('G#4', 1.25)",0.840452549256906
"('F4', 1.75)",0.8407734411530104
"('F#4', 1.25)",0.8407917778327878
"('C#4', 1.75)",0.8408101145125652
"('B3', 2.0)",0.8413235415463322
"('F4', 1.25)",0.8415160766839948
"('G#3', 2.0)",0.8415802550632157
"('E3', Fraction(1, 3))",0.8423779006335322
"('F#3', Fraction(1, 3))",0.8430288527656297
"('F#5', 2.0)",0.8432122195634036
"('A4', Fraction(1, 3))",0.8448808574231463
"('B2', Fraction(1, 3))",0.8452017493192507
"('E3', 2.0)",0.8453026010580263
"('D3', Fraction(1, 3))",0.8457610180524612
"('F3', 1.5)",0.8459443848502352
"('D3', 1.0)",0.8463936335047813
"('A2', 1.0)",0.8465311586031117
"('C2', 1.0)",0.8476863694290874
"('F2', Fraction(2, 3))",0.8477505478083083
"('C3', Fraction(2, 3))",0.8478605678869726
"('A2', Fraction(2, 3))",0.847998092985303
"('G5', 1.5)",0.8483464899010735
"('G5', 1.0)",0.8487132234966214
"('B-2', 1.0)",0.8487865702157309
"('C#3', 1.0)",0.8488232435752857
"('F5.C5', 0.5)",0.8488324119151744
"('B4.G#4', 0.5)",0.8488415802550632
"('C5.A4', 0.5)",0.8489516003337275
"('G#4.E4', 0.5)",0.8489607686736163
"('A4.F4', 0.5)",0.8490432837326145
"('F4.C4', 0.5)",0.8490524520725032
"('A3.C3', 0.5)",0.849061620412392
"('G4.C3', 1.0)",0.8491257987916129
"('G#4.C4', 1.0)",0.8491716404910563
"('A4.C3', 1.0)",0.8491899771708337
"('B-4.E-3', 1.0)",0.849208313850611
"('B-4.E-4', 1.0)",0.8492266505303884
"('A4.C#3', 1.0)",0.8492449872101657
"('G#4.C#4', 1.0)",0.8492633238899431
"('A4', Fraction(1, 6))",0.8492999972494979
"('B4', 1.25)",0.8494558590276058
"('G4', 1.25)",0.8498867710023745
"('F4', 2.75)",0.8499967910810389
"('E-4', 3.0)",0.8501526528591468
"('B4', 2.0)",0.8504277030558076
"('G#4', 2.75)",0.8504552080754737
"('F#4', 2.75)",0.8505010497749171
"('G#5', 2.0)",0.850565228154138
"('A4', 1.75)",0.8509044567300198
"('G#3', 1.75)",0.8509686351092407
"('B3', 1.25)",0.850986971789018
"('E3', 1.25)",0.8511611702469033
"('B-4', 1.25)",0.8513628737244546
"('A4', 2.75)",0.8513903787441207
"('D3', 3.0)",0.8514545571233416
"('D5', 1.75)",0.8518763007582216
"('D2', 1.75)",0.8519129741177764
"('E5', Fraction(2, 3))",0.8519954891767747
"('D3', Fraction(2, 3))",0.8520871725756617
