,0
"('G#4', Fraction(2, 3))",0.10261605003778561
"('F2.F1', 0.25)",0.10263212901773512
"('G#4', Fraction(25, 12))",0.10269644493753317
"('F4', Fraction(1, 3))",0.10351647291495829
"('C#2', 0.25)",0.10396668435354463
"('E-4', Fraction(7, 3))",0.10411139517309023
"('G#4.F4', Fraction(1, 3))",0.10420786905278731
"('G#4.F4', Fraction(4, 3))",0.10425610599263585
"('C#4', Fraction(2, 3))",0.10559066132844534
"('G4.B-4', 0.25)",0.10571929316804143
"('G4.C#2', 0.25)",0.10573537214799095
"('F#1.E-5', 0.25)",0.10575145112794046
"('C#1.C#2.G#4', 0.25)",0.10576753010788997
"('G#3.C#5', 0.25)",0.105799688067789
"('G#3', 0.5)",0.10763269178203337
"('G#3', Fraction(5, 6))",0.10774524464167995
"('F5.C#5', 0.25)",0.10792211342112458
"('B-4.G#4', 0.25)",0.10811506118051872
"('B-4.C#4', 0.25)",0.1082115350602158
"('E-2.C#2', 0.25)",0.10822761404016532
"('E-3', 0.25)",0.1096747222356214
"('G#4', Fraction(17, 12))",0.10973903815541945
"('E-3.C#5', 0.25)",0.1098033540752175
"('C#5.E-2', 0.25)",0.10981943305516702
"('E-2', 0.75)",0.11014101265415725
"('G#4.G#1', 0.75)",0.11015709163410677
"('E-5.C#5', Fraction(1, 3))",0.11022140755390482
"('G#4.F4', 0.25)",0.11057514511279408
"('G#4.F4', Fraction(17, 12))",0.11059122409274359
"('F3.E-3', 0.25)",0.11070377695239017
"('F3', 0.5)",0.11178106860900748
"('F5.C#4', 0.25)",0.11182930554885602
"('F#4.F5', 0.25)",0.11184538452880553
"('C#5', Fraction(1, 3))",0.1128744392455743
"('C#5.B-4', 0.25)",0.11311562394481699
"('G4', Fraction(1, 3))",0.11395173090219161
"('E-4', 1.5)",0.11477175887961673
"('E-3.G4', 1.0)",0.11478783785956624
"('C#1.E5.F5', 0.25)",0.11480391683951575
"('F#4', 0.25)",0.11629926197482036
"('E-4', 1.0)",0.11793931792967059
"('C#5.C#4', 0.5)",0.11801971282941816
"('G#1.C#5', Fraction(1, 3))",0.11803579180936767
"('B-4.G4', 1.25)",0.11805187078931718
"('C#5.G#3.G#4', 0.5)",0.1180679497692667
"('F4.C#1', 0.25)",0.11808402874921621
"('C#5.E-4', Fraction(1, 3))",0.11810010772916572
"('B-1', 0.25)",0.11863071406749962
"('C#5.B-4', Fraction(1, 3))",0.1187271879471967
"('B-3.F1', 0.25)",0.11874326692714621
"('G#4.F1.C#5', 0.25)",0.11875934590709572
"('C#5.B-4.E-4', 0.25)",0.11877542488704523
"('G#4.G#4', 0.25)",0.11883974080684329
"('C#1.C#1', 0.25)",0.1188558197867928
"('G#3.G#4', Fraction(2, 3))",0.11892013570659085
"('A4.G4', 0.25)",0.11909700448603548
"('F4.G4', 0.25)",0.11927387326548011
"('G4.E-4', 0.25)",0.11949897898477328
"('G#4.F1.F4.C#4', 0.25)",0.1195150579647228
"('G#4', 1.75)",0.1200617432830062
"('C#4', 1.0)",0.12138021963886618
"('G4.E-4', Fraction(1, 3))",0.1214123775987652
"('E-2.E-1', 0.25)",0.12146061453861375
"('G#4', 1.5)",0.12224848455613983
"('G4.E-4', Fraction(17, 12))",0.12226456353608935
"('C#4', 1.5)",0.123132828453363
"('E-2.E-3', 1.25)",0.12314890743331251
"('G#4.E-4.C4.G#3', 2.5)",0.12316498641326203
"('G#1', Fraction(1, 3))",0.1232775392729086
"('G#2', 1.0)",0.12435483092952591
"('G#4.E-4.C4.G#3', Fraction(19, 6))",0.12437090990947543
"('C4', 1.0)",0.12628430852346736
"('F#4', 0.75)",0.1272972842602866
"('B-4', 1.25)",0.12773141671892344
"('F#4', Fraction(7, 12))",0.127811811618671
"('B-3', 1.0)",0.12906597205473294
"('C#5', 2.5)",0.12943578859357172
"('C#4', 2.0)",0.13004678983165316
"('B-3', 1.5)",0.13048092229028999
"('F#3', 1.0)",0.13139742414741218
"('B4', 0.5)",0.13266766356342363
"('C#4', 0.25)",0.1349026417764058
"('C#4', Fraction(17, 12))",0.13501519463605238
"('B3', 1.5)",0.13549756403453775
"('E-5', Fraction(2, 3))",0.136510539771357
"('B4', 1.25)",0.1371858569292365
"('F#4', 1.25)",0.13781293714726744
"('E-4', 0.75)",0.13913141350312744
"('F2', 0.25)",0.13993536250060304
"('F3', 1.5)",0.1401765471998457
"('B4', 0.75)",0.1409644172173718
"('C#4', 1.25)",0.1418969980544435
"('C#3', 0.75)",0.14274918399176764
"('C#3', Fraction(7, 12))",0.1428134999115657
"('G#4', Fraction(5, 12))",0.1429582107311113
"('B-4', Fraction(4, 3))",0.14337626420979863
"('F#3', Fraction(1, 3))",0.143858633608284
"('C5', 1.5)",0.14434100300676936
"('G#3', 1.0)",0.14659206019970103
"('F#4', Fraction(2, 3))",0.14737993021722712
"('E-5', Fraction(13, 12))",0.1474764040969242
"('C4', Fraction(4, 3))",0.14779798369591443
"('G#4', Fraction(5, 3))",0.14819995819465223
"('F5', 1.0)",0.14905214413197637
"('C#4', 1.75)",0.14956667149036076
"('G#5', 1.0)",0.15088514784622076
"('C#5', 1.5)",0.15152830704420123
"('C#5', Fraction(1, 6))",0.15172125480359538
"('C#5', Fraction(4, 3))",0.15236441400157585
"('B-5', Fraction(2, 3))",0.15275030952036414
"('B-5', Fraction(4, 3))",0.15287894135996025
"('G#3', Fraction(5, 3))",0.15324875789879902
"('C#3', Fraction(7, 3))",0.15339346871834464
"('G#5.F5.C#5', Fraction(1, 3))",0.15340954769829415
"('C#3', Fraction(1, 6))",0.15357033749778928
"('G#5.B-5', 0.5)",0.15363465341758734
"('C#3', Fraction(4, 3))",0.15390799607672903
"('F3', 0.75)",0.15445468139501245
"('G#5.G#3.B-5', 0.25)",0.15447076037496196
"('G#5', 1.5)",0.1552103934526395
"('F3', Fraction(2, 3))",0.1557249208110239
"('C#3', 1.0)",0.15657710674834804
"('B-3.G#4', 0.5)",0.15659318572829756
"('F#5', 0.25)",0.15742929268567218
"('B-3', 0.75)",0.15823324168314779
"('F#5', 1.0)",0.1590693486405224
"('G#3', Fraction(4, 3))",0.15959995497885632
"('F#3.F#5', Fraction(5, 3))",0.15961603395880583
"('B-5', 1.0)",0.16013056131719022
"('E-5', 1.0)",0.16162590645249483
"('F3', 1.25)",0.1619957229913336
"('D5', Fraction(1, 6))",0.16206003891113166
"('F3', Fraction(1, 12))",0.16214043381087923
"('E-3.F#5', 2.0)",0.16215651279082874
"('B4', 1.0)",0.16323380444744603
"('C#3', 1.5)",0.16378048976572945
"('B2', 1.25)",0.16418246426446725
"('B-2', Fraction(5, 3))",0.16429501712411385
"('E-5', 2.0)",0.16472914958275067
"('B2', 0.25)",0.16587075715916602
"('F#4', 0.5)",0.16698020677568234
"('G#2', Fraction(4, 3))",0.167221391474925
"('E4', 1.0)",0.16833084109144134
"('F#2', Fraction(4, 3))",0.1685237888508355
"('F#1.B-4', 0.25)",0.168539867830785
"('G#4', 2.25)",0.16908655314906842
"('F2', 4.0)",0.1691830270287655
"('F#2', Fraction(1, 6))",0.1692955798884121
"('D4', 0.5)",0.1702281607254838
"('E-3', 1.75)",0.17058189828437306
"('D4', 0.75)",0.17136976830189915
"('D3', 1.5)",0.17148232116154574
"('F4', 1.0)",0.17270432363770866
"('B-2', Fraction(4, 3))",0.17280079751740574
"('F2', Fraction(2, 3))",0.173154535076295
"('D3', 0.5)",0.17403887897351816
"('F5', Fraction(4, 3))",0.17439261653240742
"('E-3', 2.75)",0.1746338012316501
"('F#4', 2.0)",0.17524480246973154
"('F#3', 1.5)",0.17553422410882275
"('F#3', Fraction(1, 6))",0.1755985400286208
"('E-3', 1.5)",0.17592011962761103
"('E-5', Fraction(19, 12))",0.17595227758751006
"('B-3', Fraction(4, 3))",0.17630601514639932
"('B-4', 1.0)",0.17746370170276418
"('D5', 0.5)",0.17852491437943196
"('F5.E-5', 0.25)",0.17887865193832123
"('F5.E-5', Fraction(1, 3))",0.17900728377791733
"('F#3', 0.25)",0.18040615503352486
"('F#3', 1.75)",0.18063126075281802
"('E-3.F#4', 1.0)",0.18064733973276753
"('C4', 0.5)",0.18185326322898093
"('C4', Fraction(1, 3))",0.182608975286608
"('C#4', Fraction(1, 3))",0.1837023459231748
"('C#4', Fraction(5, 3))",0.18424903124145822
"('F#5', 1.25)",0.18486003247953967
"('E-5.C4', 1.25)",0.18487611145948918
"('A5', 0.5)",0.185310243918126
"('A5.B-5', 0.25)",0.18537455983792406
"('E-4.B-5', 0.5)",0.18539063881787357
"('A5.B-5', 0.5)",0.18540671779782308
"('F#4.A5', 0.5)",0.1854227967777726
"('B-5.F#4', 0.5)",0.1854388757577221
"('E-4.F#4', 0.5)",0.18547103371762114
"('A5', Fraction(5, 3))",0.1856639814770153
"('C4', 1.5)",0.18604987699580358
"('B-5', 0.75)",0.1864679304744909
"('F5.F#4', 0.25)",0.1864840094544404
"('C6', Fraction(2, 3))",0.18667695721383457
"('C6', Fraction(1, 3))",0.18802759152959359
"('F#5.E-4', 1.0)",0.1880436705095431
"('A4', 0.5)",0.18916919910600893
"('B-4.C#5', Fraction(2, 3))",0.18918527808595845
"('E-3', Fraction(4, 3))",0.18957117360474673
"('F2', 1.25)",0.18974804238419138
"('F3', Fraction(5, 3))",0.18986059524383797
"('E-3', Fraction(5, 12))",0.189892753203737
"('A4', 0.75)",0.19074493914106114
"('B-2', 2.5)",0.1908253340408087
"('C#5', 1.25)",0.1917579148778804
"('G5', Fraction(1, 6))",0.19183830977762797
"('G5', 3.0)",0.1919830205971736
"('G3', 0.5)",0.19286736449439676
"('E-3', 1.25)",0.19351052369237723
"('C#4', 0.5)",0.19527921148682356
"('B-5', 0.5)",0.1958741337449555
"('G3', 1.5)",0.19622787130384475
"('B4.G#3', 1.0)",0.19624395028379427
"('E-3', 0.75)",0.19717653112086597
"('E-3', Fraction(7, 12))",0.19725692602061354
"('E3', 1.5)",0.1974820317399067
"('B4.B-4', Fraction(1, 3))",0.19751418969980572
"('E5', 0.5)",0.19836637563712986
"('E5', 0.25)",0.2000064315919801
"('E-3', 3.5)",0.20011898445162668
"('B-4', 1.5)",0.20063351181001107
"('G4', Fraction(2, 3))",0.20150177672728473
"('G#2', 2.25)",0.20182335632627496
"('G#4', Fraction(11, 6))",0.20190375122602253
"('G#2', 1.75)",0.2022896467448108
"('F5.F#5', 0.5)",0.20230572572476033
"('C#3', 1.25)",0.20290064798289226
"('F3.F5', Fraction(1, 3))",0.20293280594279128
"('F#5.F5', 0.5)",0.2029488849227408
"('G#3', 1.25)",0.20392970269966104
"('F#5', Fraction(2, 3))",0.2047979676169347
"('F5', 2.25)",0.20503915231617736
"('C#3', 1.75)",0.20539288987506663
"('B3', 0.5)",0.2068560770504722
"('B3', 1.0)",0.2081584744263827
"('B3', 1.25)",0.20872123872461562
"('F5.G#3', 1.0)",0.20873731770456513
"('G#5.B3', 0.5)",0.20875339668451465
"('B5', 2.25)",0.2088337915842622
"('B3.F4.G#4', Fraction(2, 3))",0.20884987056421173
"('B5', Fraction(17, 12))",0.20888202852411075
"('F4', 1.5)",0.20941263486244466
"('F#2', 0.25)",0.21016834692007172
"('F#4', Fraction(4, 3))",0.21076326917820365
"('B3', Fraction(4, 3))",0.2111170067370929
"('B5', 1.0)",0.21140642837618412
"('G#5.F#5', 1.0)",0.21147074429598217
"('F5', Fraction(1, 6))",0.21155113919572974
"('E-3', Fraction(5, 3))",0.21172800797517438
"('F#5', 2.25)",0.21208174553406364
"('E-5', 2.25)",0.21249979901275096
"('B-2', 1.0)",0.21285353657164022
"('G#2.F#4', 0.75)",0.21286961555158973
"('G#2.F#4', 0.5)",0.21288569453153924
"('F4', Fraction(13, 6))",0.2129500104513373
"('F#4', 1.5)",0.2134645378097217
"('F3', 1.0)",0.21431672374704583
"('B4', Fraction(2, 3))",0.21484733008537973
"('G#5', 1.25)",0.21579598990240095
"('F5', Fraction(23, 12))",0.21582814786229998
"('B-2', 1.5)",0.21602109562169414
"('F#4', 1.0)",0.2173074140176551
"('B2', Fraction(2, 3))",0.2176933095364434
"('B2', Fraction(5, 3))",0.21785409933593852
"('E-4', 1.25)",0.21848117955396948
"('E-5', Fraction(5, 6))",0.2185133375138685
"('B4', 1.5)",0.21896354895245485
"('F#2', 1.0)",0.21938160243114216
"('B-2', 0.5)",0.2199926036692236
"('C#3', 0.5)",0.22111813226568944
"('E5.B-4', Fraction(2, 3))",0.22113421124563895
"('F#4', Fraction(8, 3))",0.22127892206518457
"('F#2', 3.25)",0.22134323798498262
"('C#4', Fraction(4, 3))",0.221825607383468
"('B2', 0.5)",0.22243660862154943
"('E-4', 4.0)",0.22261347740099408
"('C#4', Fraction(23, 12))",0.2226456353608931
"('B2', 1.5)",0.22288682006013577
"('C#3', 0.25)",0.22462334989468308
"('G#3', 3.25)",0.22484845561397623
"('B-2', Fraction(1, 3))",0.2252021931728655
"('F#3', 2.25)",0.22541121991220914
"('B3', Fraction(5, 3))",0.2257810364510479
"('F#3', Fraction(13, 12))",0.22581319441094694
"('G#2', 1.25)",0.22637595870917987
"('F2.F3', 0.75)",0.2264241956490284
"('C#2', 2.75)",0.22658498544852354
"('A3', 1.5)",0.22701911790716037
"('C#2', 1.25)",0.22721206566655452
"('B3.C#2', Fraction(4, 3))",0.22722814464650404
"('C#3', 2.75)",0.22748540832569622
"('C#4.C#2', Fraction(4, 3))",0.22750148730564573
"('D4.C#2', Fraction(4, 3))",0.22751756628559525
"('F4', 2.75)",0.22779090894473694
"('C#2', Fraction(8, 3))",0.227855224864535
"('B4', 0.25)",0.23012236103741618
"('D5', Fraction(5, 3))",0.23031530879681034
"('F3', Fraction(4, 3))",0.2305404145161035
"('G#3', 4.0)",0.2308137571752452
"('C#2', Fraction(1, 3))",0.23089415207499275
"('D5', 2.0)",0.23128004759378104
"('C#4', 2.75)",0.23156946923287225
"('F5', 1.25)",0.23211615455115567
"('B5', Fraction(2, 3))",0.2324216551701964
"('F#5', 0.75)",0.23348286784686417
"('C#5', Fraction(7, 12))",0.23354718376666223
"('C#4', 2.5)",0.233917000305501
"('F5', Fraction(2, 3))",0.23449584358368344
"('F#5', 0.5)",0.23517116074156294
"('B-2', 0.75)",0.23554097728040171
"('B-5.G#5', Fraction(1, 3))",0.2356535301400483
"('B-2', Fraction(11, 12))",0.23568568809994733
"('B-5.G#5', Fraction(2, 3))",0.23573392503979587
"('F#5', 1.5)",0.23608766259868513
"('A5', Fraction(7, 3))",0.23626453137812978
"('B2', 1.75)",0.23652179505732196
"('G#4', 2.75)",0.23679513771646366
"('F#5', 4.0)",0.2369880854758578
"('F#1', 0.25)",0.2372614281349995
"('F#2', 4.0)",0.2373900599745956
"('F5', Fraction(1, 12))",0.2374865338542927
"('B-4', 2.5)",0.2377759554933839
"('F#4', 2.5)",0.23809753509237414
"('B-4', Fraction(5, 6))",0.23814577203222267
"('F#2', 2.5)",0.23825832489186927
"('G#3', 2.75)",0.2384351936713139
"('B3', 2.25)",0.23878893123020317
"('C#5', Fraction(5, 12))",0.23891756306979928
"('C#4', Fraction(8, 3))",0.23904619490939538
"('G3', Fraction(11, 3))",0.23909443184924392
"('E5', 2.25)",0.23939993246828464
"('B3.E-5', 1.0)",0.23943209042818367
"('B-3.C#5', 1.25)",0.23944816940813318
"('G#3', 0.75)",0.24041290820510391
"('B4', Fraction(5, 3))",0.24060585596449807
"('B-3.B-4', Fraction(2, 3))",0.2406540929043466
"('G#5.E-5', 2.0)",0.24067017188429612
"('B-3.B-4', 0.5)",0.24068625086424564
"('C#5', 2.0)",0.24118469924268052
"('G5', 1.0)",0.24203688518000466
"('E4', 0.25)",0.2439824417538956
"('E-4', Fraction(11, 3))",0.24407891563359269
"('B4', 2.0)",0.24452912707217903
"('B3.G#5', Fraction(4, 3))",0.24454520605212854
"('G#4.B5', 1.0)",0.24456128503207805
"('E-4', Fraction(5, 6))",0.2446095219719266
"('B3.G#5', Fraction(2, 3))",0.2446256009518761
"('B-4', Fraction(1, 6))",0.24477031177142172
"('B-5', Fraction(5, 6))",0.24480246973132075
"('C#4', 3.0)",0.2449954174907149
"('E5', 1.25)",0.24536523402955368
"('B-3.B-4.F#5', 2.0)",0.2453813130095032
"('G#5', Fraction(4, 3))",0.24584760342803905
"('B4', Fraction(8, 3))",0.24596015628768564
"('B3', 2.0)",0.24645860466612052
"('G#5', Fraction(2, 3))",0.24726255366359612
"('B-3.B-4.F#5', 0.5)",0.24727863264354563
"('B-5', 1.25)",0.2476484491823844
"('E-5', 1.25)",0.24845239817986
"('G#3.E5', 2.0)",0.24846847715980952
"('E4', 1.75)",0.24890260961844635
"('E3', 0.75)",0.24967440065602292
"('E4', 1.25)",0.2502050069943568
"('F#3', 3.0)",0.25043011271365
"('E-4.G#3.C#5', 1.0)",0.2504461916935995
"('C#5.B-3.C#4', 1.0)",0.250462270673549
"('E5', 1.0)",0.25123406171112556
"('B3', Fraction(2, 3))",0.2518289839692575
"('C#4.E5', 0.5)",0.25186114192915654
"('B3.B4.E-5', 0.5)",0.251877220909106
"('B5.G#5', 0.75)",0.2518932998890555
"('E4', Fraction(5, 3))",0.25205408968855064
"('F#4.B4', Fraction(1, 3))",0.2520701686685001
"('F#4.B4', Fraction(2, 3))",0.2520862476484496
"('E4.B4', 1.0)",0.2521023266283991
"('B2.E-4', 0.5)",0.2521344845882981
"('C#3.C#5.E5.E4', 0.5)",0.2521505635682476
"('E-3.E-4', 0.5)",0.25218272152814664
"('E4', Fraction(25, 12))",0.2521988005080961
"('E3', 1.75)",0.25248822214718736
"('G#3.G#4.C#4', 1.0)",0.25250430112713684
"('F#4.F#3', 2.0)",0.25252038010708633
"('E3.C#5', 1.0)",0.25255253806698535
"('E3', 0.5)",0.25385493544289583
"('F#3.B3.B4', 0.5)",0.2538710144228453
"('E-3.A3', 1.0)",0.2538870934027948
"('A4', 0.25)",0.2556718601771906
"('F3.C#4', 0.5)",0.2556879391571401
"('G#3.B4', 0.25)",0.2557040181370896
"('B3.B4', 0.25)",0.2558487289566352
"('B3.B4', Fraction(2, 3))",0.25586480793658467
"('B3.B4', Fraction(1, 3))",0.2559291238563827
"('D4', Fraction(1, 6))",0.25597736079623123
"('C#4.A3.F#4', 1.0)",0.2559934397761807
"('B3.G#3', 1.25)",0.25602559773607975
"('F#4.G#3', 1.25)",0.25604167671602923
"('A3.E4', Fraction(1, 3))",0.2560577556959787
"('A3.E4', Fraction(1, 6))",0.2560738346759282
"('C#5', Fraction(5, 3))",0.2565240461145145
"('E-4.A3', 0.5)",0.25660444101426205
"('F#5.F#4.C#4', 0.75)",0.25662051999421154
"('A5', 0.25)",0.25740839001173765
"('A4.F#4', 1.0)",0.2574727059315357
"('C4.F#4', 1.0)",0.2574887849114852
"('F#3', 0.5)",0.2581641020693647
"('G#4.C#4', 1.0)",0.2582123390092132
"('F#4.C#3.E-4', 1.25)",0.2582284179891627
"('C3', Fraction(2, 3))",0.2591770778061839
"('C#3', 2.0)",0.25967552618461875
"('G#4.G#3', Fraction(2, 3))",0.25980415802421486
"('E4', 3.0)",0.26006142170340707
"('B-3', 0.5)",0.26199089929734853
"('B-3.B-4.C#5', 1.0)",0.262006978277298
"('G#4', Fraction(1, 6))",0.26218384705674264
"('G2.E4.B-4', 1.25)",0.2621999260366921
"('B3.G#3', 0.5)",0.26228032093643966
"('B3.G#3', 2.75)",0.2623124788963387
"('G#4.F4', 0.5)",0.2624732686958338
"('B-3', 1.25)",0.2630681909539658
"('D4.D5.B-4', 1.0)",0.26308426993391526
"('E-4.B-4', 0.25)",0.2631164278938143
"('E-4.B-4', 0.75)",0.2631485858537133
"('F3.F4', 0.5)",0.2631968227935618
"('E-3', 1.0)",0.26443490424967425
"('D3', Fraction(2, 3))",0.26485295772836154
"('F#3', Fraction(2, 3))",0.2653514061067964
"('B2', 1.0)",0.2658659334651808
"('G#4', 2.5)",0.2662679079639186
"('E-4', 2.25)",0.2665734085829593
"('B-2', Fraction(1, 6))",0.2665894875629088
"('C#5.C#4', 1.0)",0.2666377245027573
"('G#2', 0.5)",0.2677954110591222
"('F#3', 0.75)",0.2683260173974561
"('C#3.C#4', Fraction(1, 3))",0.2683420963774056
"('C#3.C#4', Fraction(1, 6))",0.26835817535735507
"('C#4.C#3', 0.5)",0.2684224912771531
